"d_relationship","d_gender","d_orientation","d_age","d_country","d_ethnicity","lf_for","lf_single","lf_want","AttachmnetStyle","mono","long","relationships","family","anx","avoid"
"Single","Man","Straight",34,"IL","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",25,"FL","White","For  new friends","Who are single","Women","anxious",0.961538461538462,0.766666666666667,0.845238095238095,0.692307692307692,0.142857142857143,0.0833333333333333
"Single","Man","Straight",31,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.9,0.916666666666667,0.788461538461538,0,0
"Single","Woman","Straight",26,"NJ","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",32,"Ontario","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Woman","Gay",24,"Netherlands",NA,"For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0.166666666666667
"Single","Man","Straight",26,"WA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.769230769230769,0.583333333333333,0.654761904761905,0.711538461538462,0.321428571428571,0.333333333333333
"Single","Man","Straight",28,"GA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.85,0.880952380952381,0.865384615384615,0,0.0833333333333333
"Single","Woman","Straight",30,"MA","White","For  long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.7,0.797619047619048,0.923076923076923,0,0
"Single","Man","Straight",32,"OK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.923076923076923,0.833333333333333,0.880952380952381,0.788461538461538,0,0.0833333333333333
"Single","Woman","Straight",29,"MA","White","For  long-term dating","Who are single","Men","anxious",0.961538461538462,0.85,0.904761904761905,0.75,0,0
"Open relationship","Man","Straight",26,"UK","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.730769230769231,0.816666666666667,0.80952380952381,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",19,"UK","Other","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.783333333333333,0.833333333333333,0.903846153846154,0,0.125
"Single","Woman","Straight",33,"NY","Black","For  long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",41,"CA","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Bisexual",25,"NY","White","For  long-term dating, short-term dating","Who are single","Men","secure",0.884615384615385,0.766666666666667,0.821428571428571,0.865384615384615,0,0
"Single","Woman","Straight",29,"VA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","avoidant",0.961538461538462,0.9,0.94047619047619,0.711538461538462,0,0.166666666666667
"Single","Woman","Bisexual",29,"GA","White","For  new friends, long-term dating","Who are single","Everyone","fearful",0.961538461538462,0.766666666666667,0.845238095238095,0.826923076923077,0.0714285714285714,0.0833333333333333
"Single","Woman","Bisexual",21,"NY","Hispanic / Latin","For  new friends","Who are single","Everyone","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0
"Single","Man","Straight",29,"NY","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
"Single","Man","Straight",32,"TN","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",1,0.883333333333333,0.94047619047619,0.788461538461538,0,0
"Single","Woman","Bisexual",27,"CA","Hispanic / Latin, White","For  long-term dating, short-term dating","Who are single","Everyone","secure",0.923076923076923,0.816666666666667,0.869047619047619,0.865384615384615,0.0714285714285714,0
"Single","Man","Straight",28,"IL","White","For  long-term dating, short-term dating","Who are single","Women","fearful",1,0.816666666666667,0.892857142857143,0.711538461538462,0.214285714285714,0.25
"Single","Man","Straight",33,"Israel",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",42,"CT","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.783333333333333,0.833333333333333,0.788461538461538,0.0714285714285714,0
"Single","Woman","Bisexual",24,"TX","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.884615384615385,0.883333333333333,0.904761904761905,0.865384615384615,0,0
"Single","Woman","Straight",24,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",24,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",45,"CO","White","For  new friends, long-term dating, short-term dating","Who are single","Men","avoidant",0.884615384615385,0.583333333333333,0.666666666666667,0.711538461538462,0.0714285714285714,0.5
"Single","Woman","Straight",30,"VA","Hispanic / Latin, White, Other","For  new friends, long-term dating","Who are single","Men","secure",0.961538461538462,0.9,0.94047619047619,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",31,"NC","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.783333333333333,0.845238095238095,0.903846153846154,0.214285714285714,0.0833333333333333
"Single","Woman","Straight",33,"NJ","White","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",38,"British Columbia",NA,"For  new friends","Who are single","Everyone","secure",0.384615384615385,0.5,0.476190476190476,0.903846153846154,0.142857142857143,0.166666666666667
"Single","Man","Straight",38,"Finland","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.923076923076923,0.733333333333333,0.80952380952381,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",51,"MD","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.533333333333333,0.642857142857143,0.865384615384615,0.178571428571429,0.0833333333333333
"Single","Woman","Straight",28,"TN","White","For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",34,"UK","Black","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",29,"NJ","White","For  long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",39,"Alberta","White","For  long-term dating","Who are single","Women","avoidant",0.615384615384615,0.633333333333333,0.642857142857143,0.788461538461538,0.0714285714285714,0.166666666666667
"Single","Woman","Straight",25,"CA","White","For  new friends, long-term dating","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",24,"UK","White","For  new friends, long-term dating","Who are single","Straight men only","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0
"Single","Woman","Bisexual",24,"LA","White","For  new friends","Who are single","Men","avoidant",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0,0.0833333333333333
"Single","Woman","Straight",37,"FL","White","For  long-term dating","Who are single","Men","anxious",0.961538461538462,0.916666666666667,0.952380952380952,0.788461538461538,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.461538461538462,0.866666666666667,0.761904761904762,0.711538461538462,0.0357142857142857,0.0833333333333333
"Open relationship","Woman","Bisexual",26,"Sweden","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Everybody","secure",0.423076923076923,0.666666666666667,0.607142857142857,0.865384615384615,0,0.0833333333333333
"Single","Woman","Straight",29,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.916666666666667,0.952380952380952,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",33,"Alberta","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",1,0.716666666666667,0.821428571428571,0.884615384615385,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",42,"SC","White","For  new friends, long-term dating, short-term dating","Who are single","Men","anxious",0.923076923076923,0.933333333333333,0.952380952380952,0.788461538461538,0,0
"Single","Man","Straight",30,"OK","Middle Eastern","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",36,"KS","White","For  short-term dating","Who are single","Women","avoidant",0.923076923076923,0.916666666666667,0.94047619047619,0.75,0,0.0833333333333333
"Single","Man","Straight",45,"CT","Hispanic / Latin","For  new friends","Who are single","Women","secure",0.807692307692308,0.833333333333333,0.845238095238095,0.865384615384615,0.214285714285714,0.166666666666667
"Single","Man","Straight",23,"NY",NA,"For  new friends, short-term dating","Who are single","Women","secure",0.923076923076923,0.816666666666667,0.869047619047619,0.865384615384615,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.923076923076923,0.85,0.892857142857143,0.75,0,0.0833333333333333
"Single","Man","Straight",23,"CA","Asian, Middle Eastern, Black, Native American, Indian, Pacific Islander, Hispanic / Latin, White, Other","For  new friends, long-term dating","Who are single","Women","avoidant",0.923076923076923,0.85,0.892857142857143,0.711538461538462,0.0714285714285714,0.166666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,"secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0
"Single","Man","Bisexual",19,"NY","Native American","For  new friends","Who are single","Everyone","secure",0.846153846153846,0.916666666666667,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",25,"Ireland","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.807692307692308,0.35,0.5,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",19,"UK","Other","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",25,"NY","Hispanic / Latin","For  new friends","Who are single","Women","avoidant",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0,0.166666666666667
"Single","Woman","Straight",23,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.884615384615385,0.916666666666667,0.928571428571429,0.865384615384615,0,0
"Single","Man","Straight",30,"MN","Black, Native American","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.692307692307692,0.833333333333333,0.80952380952381,0.846153846153846,0,0.0833333333333333
"Single","Man","Straight",29,"NC","White","For  long-term dating, short-term dating","Who are single","Women","fearful",0.846153846153846,0.75,0.797619047619048,0.673076923076923,0.0714285714285714,0.0833333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,"secure",0.923076923076923,0.916666666666667,0.94047619047619,0.903846153846154,0.178571428571429,0.0833333333333333
"Single","Man","Straight",18,"UK",NA,"For  new friends, short-term dating, casual sex","Who are single","Women","secure",0.769230769230769,0.883333333333333,0.869047619047619,0.865384615384615,0,0
"Single","Woman","Bisexual",25,"Australia","Middle Eastern","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",26,"India","Indian","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.807692307692308,0.833333333333333,0.845238095238095,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",42,"Spain",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",27,"UK","White","For  new friends, long-term dating","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",37,"Ontario","White","For  long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.9,0.928571428571429,0.903846153846154,0,0
"Single","Man","Straight",31,"KY","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",40,"DC",NA,"For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.846153846153846,0.883333333333333,0.892857142857143,0.711538461538462,0,0.0416666666666667
"Single","Man","Straight",47,"WI","White","For  new friends, long-term dating","Who are single","Women","anxious",0.923076923076923,0.866666666666667,0.904761904761905,0.826923076923077,0.0714285714285714,0
"Single","Man","Gay",26,"CA","Black, Other","For  new friends, long-term dating, casual sex","Who are single","Men","avoidant",0.884615384615385,0.766666666666667,0.821428571428571,0.769230769230769,0.0714285714285714,0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,"avoidant",0.769230769230769,0.883333333333333,0.869047619047619,0.788461538461538,0,0.166666666666667
"Single","Man","Straight",35,"Indonesia","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.916666666666667,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",26,"NY",NA,"For  new friends","Who are single","Women","secure",0.807692307692308,0.883333333333333,0.880952380952381,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",48,"CO","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.615384615384615,0.766666666666667,0.738095238095238,0.557692307692308,0.107142857142857,0.0833333333333333
"Single","Man","Straight",34,"IN",NA,"For  casual sex","Who are single","Women","secure",0.807692307692308,0.883333333333333,0.880952380952381,0.865384615384615,0,0
"Single","Man","Straight",28,"NY","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",34,"MN","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",18,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.884615384615385,0.833333333333333,0.869047619047619,0.903846153846154,0,0.0833333333333333
